Time [min] or Date,Flow Discharge (m3/s)_1,Flow Discharge (m3/s)_2,Flow Discharge (m3/s)_3,Flow Discharge (m3/s)_4,Flow Discharge (m3/s)_5,Flow Discharge (m3/s)_6,Flow Discharge (m3/s)_7,Flow Discharge (m3/s)_8,Flow Discharge (m3/s)_9,Flow Discharge (m3/s)_10,Flow Discharge (m3/s)_11,Flow Discharge (m3/s)_12,Flow Discharge (m3/s)_13,WSE (m)_1,WSE (m)_2,WSE (m)_3,WSE (m)_4,WSE (m)_5,WSE (m)_6,WSE (m)_7,WSE (m)_8,WSE (m)_9,WSE (m)_10,WSE (m)_11,WSE (m)_12,WSE (m)_13,Water Depth (m)_1,Water Depth (m)_2,Water Depth (m)_3,Water Depth (m)_4,Water Depth (m)_5,Water Depth (m)_6,Water Depth (m)_7,Water Depth (m)_8,Water Depth (m)_9,Water Depth (m)_10,Water Depth (m)_11,Water Depth (m)_12,Water Depth (m)_13
04-Jul-2025 08:08:53,2.39700180991699,65.325688842686,53.9485997793306,8.62369427677835,9.48453403321713,3.50979491814338,1.58459515855236,4.4398468332049,5.93624273456387,0.812183838307547,7.7414660315144,7.7414660315144,5.42886003374469,554.483790378292,533.303547596633,580.114830850606,500.853651380859,490.824745018163,478.462201121578,465.290529680943,424.433881014311,364.597611709391,303.327125801357,577.669795110307,577.669795110307,470.912848165142,0.240992526729044,0.211140370070297,0.162194131855791,0.074018812499164,0.0621717759757159,0.0543031723595783,0.0355553157089056,0.0440189537645375,0.0666058500156489,0.0165484087786883,0.202632024369308,0.202632024369308,0.0585085655324856
04-Jul-2025 08:13:52,2.45985597320869,67.9787242647537,80.2797947807143,8.55817703809272,11.0683261488919,3.55487633993154,1.64521403869732,4.52135483953268,6.02077305499021,1.0061117823586,4.29046915385344,4.29046915385344,5.51218268096433,554.484230846722,533.303858577416,580.114488586847,500.854004832177,490.825232120498,478.462573891577,465.291003525099,424.43420717105,364.597901544973,303.327298875127,577.669393382633,577.669393382633,470.913337671108,0.241432995159275,0.21145135085311,0.161851868097186,0.0743722638176966,0.0626588783104287,0.0546759423582975,0.0360291598647684,0.0443451105026748,0.0668956855984874,0.0167214825485168,0.202230296695302,0.202230296695302,0.0589980714984373
04-Jul-2025 08:18:52,2.9342078509558,65.4032640041502,53.8851130566929,8.680415931636,9.73761313848465,3.5889965053194,1.6532348628447,4.54042512693186,6.02532000429295,0.845894595803897,7.22590357988591,7.22590357988591,5.56112328012161,554.484645465772,533.30416448469,580.114211698032,500.854358349002,490.825713528371,478.462946243246,465.291477747493,424.434532922381,364.598190781302,303.32747169288,577.668967229494,577.668967229494,470.913827585336,0.241847614209324,0.211757258127465,0.16157497928212,0.0747257806427461,0.0631402861836466,0.0550482940272534,0.0365033822588137,0.0446708618339768,0.0671849219273918,0.016894300301911,0.201804143556997,0.201804143556997,0.0594879857267332
04-Jul-2025 08:23:51,2.99814549169729,67.6589611867631,79.3720195146776,8.63651980384644,11.2077675849023,3.63361478622043,1.70912581922075,4.61927704378946,6.10383560389251,1.0357807731964,4.21619235509889,4.21619235509889,5.63970086017661,554.485081790157,533.304473275339,580.113874363213,500.854712477359,490.826202244313,478.463318191006,465.29195269422,424.434859915994,364.598481051691,303.327644994915,577.668570252984,577.668570252984,470.914318526863,0.242283938594189,0.212066048776536,0.161237644462615,0.0750799089994673,0.063629002125278,0.0554202417870377,0.0369783289858144,0.0449978554469294,0.0674751923155432,0.0170676023365715,0.201407167046087,0.201407167046087,0.0599789272537822
04-Jul-2025 08:28:49,3.469397167276,65.4534585901133,53.8169607909973,8.73896999732872,9.98829130361122,3.66874003039874,1.72237644387499,4.64155336932427,6.11440586560392,0.880066373211008,6.73186998914078,6.73186998914078,5.69401489499339,554.485493554912,533.304777629958,580.113600459954,500.855066599434,490.826685742076,478.463689718352,465.292428062455,424.435186551498,364.59877081805,303.327818055294,577.668150610166,577.668150610166,470.914809920353,0.242695703349707,0.212370403395376,0.160963741203965,0.0754340310744328,0.0641124998883985,0.055791769133609,0.0374536972202449,0.045324490951179,0.0677649586750151,0.0172406627158862,0.200987524228283,0.200987524228283,0.0604703207437505
04-Jul-2025 08:33:47,3.53727654496169,67.3678890302179,78.4884349213492,8.71314482753978,11.3529995480041,3.71278207083154,1.77440007782545,4.71810241943374,6.1878762355814,1.0657018047078,4.13387963465855,4.13387963465855,5.76861613379622,554.48592581811,533.305084315205,580.113267940707,500.855421399126,490.827176104405,478.464060841554,465.292904128209,424.435514389365,364.59906153053,303.327991587575,577.667758252299,577.667758252299,470.915302304837,0.243127966547818,0.212677088642768,0.16063122195742,0.0757888307666933,0.0646028622170226,0.0561628923356781,0.0379297629742479,0.0456523288179992,0.0680556711545648,0.01741419499712,0.200595166361338,0.200595166361338,0.0609627052276426
04-Jul-2025 08:38:45,4.00303716431876,65.4800787638598,53.7444002582443,8.79908337653379,10.2367289933688,3.74892951930811,1.79207087342654,4.74325678991574,6.20359661249948,0.914675552392575,6.25933691955648,6.25933691955648,5.8275797875835,554.486334752757,533.305387112645,580.11299694308,500.85577613553,490.827661696063,478.464431542274,465.293380653517,424.435841914555,364.599351825811,303.328164892635,577.66734486916,577.66734486916,470.915795180961,0.243536901194598,0.212979886082222,0.160360224330238,0.0761435671704776,0.0650884538758407,0.0565335930552971,0.0384062882824805,0.0459798540081916,0.0683459664356398,0.0175875000569119,0.200181783222268,0.200181783222268,0.0614555813520809
04-Jul-2025 08:43:42,4.07677603544762,67.1027856770127,77.629491529442,8.7884641808523,11.5038512634138,3.79248935975554,1.84099052063261,4.81788775512478,6.27292806427023,1.09589811478325,4.04553636889063,4.04553636889063,5.89897358637722,554.486763039337,533.305691772693,580.112669121963,500.856131603739,490.828153737161,478.464801838016,465.293857854633,424.436170604508,364.599642987888,303.328338657225,577.666956999989,577.666956999989,470.916289016636,0.243965187774297,0.21328454613036,0.160032403212609,0.0764990353797905,0.0655804949732439,0.0569038887976981,0.0388834893989332,0.0463085439606618,0.0686371285129007,0.0177612646465744,0.199793914051971,0.199793914051971,0.0619494170270399
04-Jul-2025 08:48:38,4.53541762155392,65.4864476805651,53.6676596245903,8.86051940958903,10.483086129921,3.82953224542042,1.86236243162144,4.84555584255997,6.29297046816071,0.949697662636575,5.80806267335362,5.80806267335362,5.96185615519087,554.487169167515,533.305993012961,580.112400951678,500.856486962593,490.828641426523,478.46517170977,465.294335548376,424.436499024907,364.599933811288,303.328512208945,577.666549642361,577.666549642361,470.916783378992,0.244371315952254,0.213585786398517,0.159764232928085,0.0768543942333177,0.0660681843358903,0.057273760551353,0.0393611831420952,0.0466369643599463,0.0689279519132601,0.0179348163667958,0.199386556423723,0.199386556423723,0.0624437793829492
04-Jul-2025 08:53:34,4.61627107337568,66.8601502305269,76.7941161223528,8.8626874418286,11.6599627420026,3.87273995228324,1.90882680095287,4.91860419525561,6.3589208074033,1.12637117243843,3.9528744785321,3.9528744785321,6.03071587611937,554.487593555089,533.306295717609,580.112077716145,500.856843096369,490.829135175889,478.465541175605,465.294813900408,424.436828574172,364.600225429463,303.328686207791,577.66616614464,577.66616614464,470.917278673116,0.244795703526739,0.213888491046665,0.159440997394994,0.077210528009235,0.0665619337013278,0.0576432263865699,0.0398395351734894,0.0469665136252722,0.0692195700883116,0.0181088152124639,0.199003058702508,0.199003058702508,0.0629390735067177
04-Jul-2025 08:58:30,5.06671803062347,65.4754627409827,53.5869588373364,8.92307435956944,10.7275218703669,3.91053693802733,1.93328881045485,4.94846699780224,6.38259068378109,0.985107143867341,5.37763819071985,5.37763819071985,6.09687618660866,554.487996896997,533.306595402606,580.111812300096,500.85719908417,490.829624965773,478.465910216325,465.295292773848,424.437157894974,364.600516780077,303.328860008009,577.665764596091,577.665764596091,470.917774524967,0.245199045434812,0.214188176043403,0.159175581346062,0.0775665158105591,0.0670517235857061,0.0580122671067257,0.040318408613812,0.0472958344272149,0.0695109207024055,0.0182826154305438,0.198601510153291,0.198601510153291,0.0634349253576179
04-Jul-2025 09:03:25,5.15464469323948,66.6342191520259,75.9524858820193,8.91490763652597,11.7596177244524,3.93155862510477,1.96252691827683,5.00571431086471,6.42194029808411,1.15309931767461,3.85669587960854,3.85669587960854,6.13496275323959,554.488388932891,533.306896186427,580.111461312602,500.857455366318,490.829936900744,478.466083554686,465.295589308161,424.437416666691,364.600666462332,303.329003550876,577.6653418046,577.6653418046,470.918107473698,0.245591081328526,0.214488959864223,0.158824593852182,0.077822797958839,0.0673636585561502,0.0581856054675012,0.040614942927009,0.0475546061443424,0.0696606029574004,0.0184261582976754,0.198178718662251,0.198178718662251,0.0637678740888247
04-Jul-2025 09:09:58,5.51266679588624,66.4940369930105,75.3708620249698,8.92188372052615,11.7478961244091,3.9414543259536,1.97848775447682,5.04519360374294,6.43298420564084,1.16581626974177,3.79109102810822,3.79109102810822,6.16716802015004,554.488877377466,533.307294593323,580.111011548606,500.857729656558,490.830227615538,478.466184340968,465.295863052956,424.437713921304,364.600770754102,303.329174406112,577.664739902097,577.664739902097,470.918442468138,0.246079525903301,0.214887366760577,0.158374829856291,0.0780970881990345,0.0676543733505784,0.0582863917491801,0.0408886877219224,0.047851860757461,0.0697648947272533,0.0185970135340371,0.19757681615961,0.19757681615961,0.0641028685286733
04-Jul-2025 09:14:52,5.94342418930501,65.4241337551291,53.353263770432,8.92834456482762,10.8540601311905,3.93683702134551,1.97905952874547,5.0524122262153,6.41913542140992,1.02765468060922,4.69165776726358,4.69165776726358,6.18456499734445,554.489233103453,533.307591683715,580.110702540622,500.857934961677,490.830443674816,478.466259909028,465.296068560844,424.437936846449,364.600848696308,303.329302496896,577.664282741148,577.664282741148,470.918693818525,0.24643525189031,0.215184457152931,0.158065821872397,0.0783023933178279,0.067870432628034,0.0583619598096474,0.0410941956096114,0.0480747859017235,0.0698428369326274,0.0187251043175619,0.197119655210701,0.197119655210701,0.0643542189156849
04-Jul-2025 09:19:46,6.04913575670419,66.2951288290627,74.5158712482026,8.93170518358563,11.734333309276,3.95586710319392,2.00284820993291,5.10480688110183,6.44986549962816,1.18506708323055,3.69237661815274,3.69237661815274,6.21589180633325,554.489604306289,533.307889459866,580.110343194796,500.858140704182,490.830663970697,478.466335429304,465.296274321599,424.438160616323,364.60092697823,303.329430959667,577.663845717059,577.663845717059,470.918945504698,0.246806454726938,0.215482233303036,0.157706476046083,0.0785081358222696,0.0680907285097909,0.0584374800847949,0.0412999563645662,0.0482985557758659,0.06992111885526,0.018853567088512,0.196682631121786,0.196682631121786,0.0646059050886971
04-Jul-2025 09:24:40,6.47189408151799,65.3781236979577,53.208984714219,8.93262585869676,10.9247959508012,3.95325172248636,2.00632434374931,5.1147625428095,6.44024517265506,1.0533491105778,4.30721072404142,4.30721072404142,6.23701172335552,554.489957084671,533.308185037513,580.110037051883,500.858345778714,490.830880386875,478.466410938854,465.296480230553,424.438384051217,364.601004822952,303.329559221165,577.663394282719,577.663394282719,470.919197197725,0.247159233108734,0.21577781095099,0.157400333133108,0.0787132103548804,0.0683071446873348,0.0585129896353017,0.0415058653185403,0.0485219906699532,0.0699989635773225,0.0189818285865032,0.196231196781063,0.196231196781063,0.0648575981151927
04-Jul-2025 09:29:33,6.58460853556644,66.1089164413499,73.6819582247803,8.94096097890986,11.7252762899679,3.97026878901999,2.02765061319349,5.16489376816128,6.467091055763,1.20453386791428,3.5942628638309,3.5942628638309,6.26510000873909,554.490324427947,533.308481085729,580.109682230858,500.858551298119,490.831100682042,478.46648640552,465.296686374713,424.438608292769,364.601082951618,303.32968783967,577.662961676728,577.662961676728,470.919449199439,0.24752657638426,0.216073859166522,0.157045512107652,0.0789187297599961,0.0685274398541986,0.0585884563008414,0.0417120094789644,0.0487462322223117,0.0700770922431854,0.0191104470921066,0.195798590790442,0.195798590790442,0.0651095998300209
04-Jul-2025 09:34:25,6.99882021978685,65.322460387487,53.0615623942307,8.9374374718581,10.9920281607583,3.96959427479187,2.03339375042857,5.17714402568973,6.46085065011364,1.07911943744913,3.9421462345767,3.9421462345767,6.28917344606616,554.490674279268,533.308775162952,580.109378884846,500.858756150686,490.831317448787,478.46656185553,465.296892684455,424.438832239277,364.601160698615,303.329816272481,577.662515786944,577.662515786944,470.919701235463,0.247876427705958,0.216367936389314,0.15674216609552,0.0791235823266447,0.0687442065996697,0.058663906311368,0.0419183192208033,0.0489701787301509,0.0701548392397052,0.0192388799027908,0.195352701006123,0.195352701006123,0.065361635853353
04-Jul-2025 09:39:17,7.11882003967669,65.933683137917,72.8682963409317,8.94974626486561,11.7202610413741,3.98481213474401,2.05281863482049,5.22540125911082,6.48456208509299,1.22421562806674,3.49764252165503,3.49764252165503,6.31471689003668,554.491037828094,533.309069527744,580.109028479565,500.858961451152,490.831537766774,478.466637266469,465.29709921541,424.439056956893,364.601238680224,303.329945047881,577.662087507425,577.662087507425,470.919953557174,0.248239976531681,0.216662301181559,0.156391760814754,0.0793288827929287,0.0689645245869616,0.0587393172502911,0.0421248501759621,0.049194896346083,0.0702328208490749,0.0193676553032286,0.19492442148778,0.19492442148778,0.0656139575644635
04-Jul-2025 09:44:09,7.52429864153703,65.2586280007918,52.9111717396019,8.94268943394074,11.056086962854,3.98579698692258,2.06033204924068,5.23959963123152,6.48103993996773,1.10495755824954,3.59567321673345,3.59567321673345,6.34111786446203,554.491384770218,533.309362116924,580.108727867131,500.859166089166,490.831754877619,478.46671265607,465.297305925864,424.439281416655,364.601316329231,303.33007365253,577.661646993383,577.661646993383,470.92020593646,0.248586918655384,0.216954890361314,0.156091148380991,0.0795335208067258,0.0691816354311399,0.0588147068516851,0.0423315606297095,0.0494193561077163,0.0703104698563481,0.0194962599516181,0.194483907445289,0.194483907445289,0.0658663368505409
04-Jul-2025 09:49:00,7.65167656945781,65.768632481208,72.0748509682216,8.95823361456426,11.7189965579058,3.99955834710485,2.0783139922078,5.28634330913285,6.50227045229294,1.24412388070257,3.40329991660875,3.40329991660875,6.36474596321743,554.49174458963,533.309654841825,580.108381769211,500.859371176038,490.831975240811,478.466788008953,465.297512846929,424.439506614873,364.601394169907,303.330202586026,577.661222950079,577.661222950079,470.920458582875,0.24894673806789,0.217247615262738,0.155745050460785,0.0797386076790317,0.069401998623403,0.0588900597345753,0.0425384816948045,0.0496445543257503,0.070388310531659,0.0196251934476167,0.194059864141255,0.194059864141255,0.0661189832659517
04-Jul-2025 09:53:51,8.04845119200646,65.1885776946103,52.7585182352021,8.94839810285193,11.117386112745,4.00190416529677,2.08721085431095,5.30221630897895,6.50094789635196,1.13086751915983,3.26702566097399,3.26702566097399,6.39296625467343,554.492088640203,533.309945956978,580.108083829489,500.859575606609,490.832192689961,478.466863337127,465.297719958386,424.439731589628,364.60147172098,303.330331363027,577.660787652322,577.660787652322,470.920711306086,0.249290788640197,0.217538730415782,0.155447110739094,0.0799430382494851,0.0696194477738271,0.0589653879084555,0.0427455931514714,0.049869529080703,0.0704658616045483,0.019753970449338,0.193624566384529,0.193624566384529,0.0663717064770054
04-Jul-2025 09:58:42,8.18290049443264,65.6111447573376,71.29939760581,8.96630640936804,11.720875707767,4.01440916276908,2.10404744582386,5.34758061967043,6.52002519238993,1.26423149284993,3.31178058986249,3.31178058986249,6.41500600689572,554.492444786947,533.310237077794,580.10774193874,500.859780483411,490.832413116958,478.466938630531,465.297927272011,424.439957271962,364.601549425484,303.330460455635,577.660367766348,577.660367766348,470.920964280212,0.249646935384231,0.2178298512319,0.155105219990314,0.0801479150512258,0.069839874770388,0.0590406813121741,0.0429529067762535,0.0500952114150098,0.070543566109121,0.019883063056913,0.193204680410169,0.193204680410169,0.0666246806024455
04-Jul-2025 10:03:32,8.57904099494462,65.5479301715775,53.2382841319249,9.03555309770958,11.2292924584188,4.02635572538415,2.11759305613546,5.3581403283763,6.52016472042781,1.14847870634142,2.96961285133011,2.96961285133011,6.44799703467231,554.493569930361,533.311225155359,580.108540198053,500.86034198486,490.832792108997,478.46708036369,465.298164729303,424.440141485056,364.601612621068,303.330509840199,577.660339116756,577.660339116756,470.92122265786,0.250772078798557,0.218817928796654,0.155903479302655,0.0807094165002401,0.070218866809293,0.0591824144714713,0.043190364068565,0.0502794245092541,0.0706067616927594,0.019932447620942,0.193176030818794,0.193176030818794,0.0668830582509989
04-Jul-2025 10:09:58,8.93418828027151,66.3346073319126,54.383894774313,9.19755261702044,11.3684671787478,4.05207998469577,2.14154229059316,5.38376109713318,6.52907183966072,1.14841486145671,2.79578215317413,2.79578215317413,6.48582387118992,554.495603105466,533.313010853086,580.110299154975,500.861331066113,490.833407820919,478.467313476133,465.298501663945,424.440360057498,364.601687316411,303.330522771692,577.66057825045,577.66057825045,470.921570948957,0.252805253903262,0.220603626523021,0.15766243622456,0.0816984977538924,0.0708345787311079,0.0594155269138377,0.0435272987109006,0.0504979969509832,0.0706814570359087,0.0199453791137986,0.193415164512158,0.193415164512158,0.0672313493472321
04-Jul-2025 10:14:47,9.19216109080418,67.4493174749755,74.2330415223522,9.36860281110645,11.9937298594487,4.07798817374409,2.16263376603919,5.41250767827246,6.54180034531324,1.25158770450369,3.20204918682342,3.20204918682342,6.50925704650175,554.497135795793,533.314352575641,580.11159137308,500.862074875241,490.833871771985,478.467488158503,465.298754640988,424.440524286331,364.601743253657,303.330532529225,577.660763822554,577.660763822554,470.921832335519,0.254337944230729,0.22194534907861,0.158954654329776,0.0824423068817107,0.0712985297977073,0.05959020928424,0.0437802757532462,0.0506622257840955,0.0707373942817361,0.0199551366465591,0.193600736616446,0.193600736616446,0.0674927359096351
04-Jul-2025 10:19:35,9.46316539970577,67.5143038583965,56.1149886278271,9.44151423051572,11.5763115938127,4.09073035542582,2.17747262869594,5.42220430575174,6.54209509400428,1.14811346754818,2.54302896181308,2.54302896181308,6.54240292453651,554.49865736742,533.315695254847,580.112925355863,500.862819419082,490.834334050552,478.467662725615,465.299007862063,424.440688226739,364.601798922391,303.330542069322,577.660938632589,577.660938632589,470.92209378803,0.2558595158574,0.223288028284627,0.160288637112572,0.0831868507224517,0.0717608083649795,0.0597647763962822,0.0440334968286711,0.0508261661921717,0.0707930630160011,0.0199646767436573,0.193775546651802,0.193775546651802,0.0677541884208666
04-Jul-2025 10:24:22,9.69092401621234,68.5569131563977,75.9835624358828,9.61009161135253,12.1590255147561,4.11542896008001,2.197807160819,5.45061610690325,6.5536956810427,1.2441312127312,3.13814809928426,3.13814809928426,6.5650333128472,554.500192509773,533.317040435131,580.114210287738,500.863566061963,490.834799503604,478.467837157656,465.299261315165,424.440852630263,364.601854587178,303.330551760553,577.6611248198,577.6611248198,470.922355412701,0.257394658209992,0.224633208568228,0.16157356898826,0.0839334936035371,0.0722262614163532,0.0599392084376852,0.0442869499308138,0.050990569715781,0.0708487278029787,0.0199743679744019,0.193961733862882,0.193961733862882,0.0680158130914818
04-Jul-2025 10:29:09,9.9946893521462,68.6964067287174,57.862625945587,9.68695989424785,11.7835433511392,4.12944595539747,2.21351057526281,5.46083171010741,6.55496065190818,1.14762464677855,2.29970883566873,2.29970883566873,6.599044717237,554.501717008539,533.318386684956,580.115536886209,500.864313461161,490.835263484077,478.468011471508,465.299515017865,424.441016772155,364.601910011191,303.330561249193,577.661300946211,577.661300946211,470.92261711437,0.258919156976985,0.22597945839319,0.162900167459367,0.0846808928017382,0.0726902418895269,0.0601135222896858,0.0445406526302839,0.0511547116078807,0.0709041518161755,0.0199838566147903,0.194137860273862,0.194137860273862,0.0682775147608666
04-Jul-2025 10:33:56,10.2073320285737,69.6770638021333,77.73735299802,9.8536383665797,12.3270733840284,4.1531097099367,2.23330605833418,5.48890805475345,6.56566204079685,1.23696140623044,3.07658785202727,3.07658785202727,6.62118624001078,554.503254590812,533.319735329471,580.116814558218,500.865062944993,490.835730450464,478.468185652868,465.299768948683,424.441181352589,364.601965408775,303.330570875559,577.661487725363,577.661487725363,470.922878979805,0.260456739249069,0.22732810290865,0.16417783946783,0.0854303766340894,0.0731572082762172,0.0602877036493603,0.0447945834482721,0.0513192920417846,0.0709595494001025,0.0199934829807282,0.194324639425212,0.194324639425212,0.0685393801959836
04-Jul-2025 10:38:42,10.5324095263528,69.8806991552847,59.6256032707057,9.93378354149396,11.9901362961113,4.16814030746944,2.24965516790357,5.49957108695683,6.56761647189279,1.1469452520321,2.06549747341103,2.06549747341103,6.6557060718559,554.504781996125,533.321085141685,580.118133762983,500.865813203198,490.836196130481,478.468359713814,465.300023133436,424.4413456967,364.602020590061,303.330580313104,577.661665105053,577.661665105053,470.923140931664,0.261984144562702,0.22867791512242,0.165497044233258,0.0861806348384307,0.0736228882936843,0.0604617645949942,0.0450487682019189,0.0514836361534885,0.0710147306865191,0.0200029205259278,0.194502019115767,0.194502019115767,0.0688013320548231
04-Jul-2025 10:43:27,10.7384882634086,70.8070549601093,79.4919455098969,10.0988677003519,12.4973559324181,4.19091380709715,2.26903933047145,5.52722542048743,6.57748388746293,1.23001976284863,3.01759469332848,3.01759469332848,6.6774863087144,554.506322004471,533.322437256256,580.119404201586,500.866565534579,490.836664621045,478.468533644161,465.30027754354,424.441510456232,364.602075725491,303.33058987597,577.661852454024,577.661852454024,470.923403040449,0.26352415290805,0.230030029693611,0.166767482835813,0.0869329662201085,0.07409137885798,0.06063569494242,0.0453031783060873,0.0516483956853133,0.0710698661163311,0.020012483392023,0.194689368086593,0.194689368086593,0.0690634408397449
04-Jul-2025 10:49:46,11.1002065558086,71.5664917720419,80.6630829108913,10.2633821488836,12.6122153945713,4.21623354428813,2.29301169002045,5.55285939932612,6.58536521870778,1.22552483418498,2.97986900948963,2.97986900948963,6.71517692827668,554.508369893498,533.324242447321,580.121122512487,500.867570436395,490.837289196776,478.468765358268,465.300617141969,424.441730072043,364.60214899305,303.330602480084,577.662096578224,577.662096578224,470.923752690418,0.265572041935919,0.231835220758952,0.168485793736792,0.0879378680358432,0.0747159545882594,0.0608674090494822,0.0456427767350605,0.0518680114962873,0.071143133674754,0.0200250875056021,0.194933492286386,0.194933492286386,0.0694130908082713
04-Jul-2025 10:54:30,11.4472915440215,71.8610534288006,62.5967465935093,10.3482489948808,12.3333572410908,4.23262177802042,2.310191745701,5.56439644262422,6.58832458217514,1.1454154153351,1.69459095271391,1.69459095271391,6.75028425476208,554.509902097134,533.325598181693,580.122429377137,500.868325467977,490.837757705105,478.468938998105,465.300872131582,424.441894754892,364.602203774678,303.330611833268,577.662275914085,577.662275914085,470.924015062134,0.267104245571961,0.233190955130388,0.169792658386679,0.088692899617204,0.0751844629179037,0.0610410488861306,0.0458977663472386,0.0520326943452414,0.0711979153028553,0.020034440690187,0.195112828147409,0.195112828147409,0.0696754625247269
04-Jul-2025 10:59:13,11.6532012730658,72.7121814193348,82.419270896253,10.5113206884364,12.7860222934132,4.25424367753616,2.32911178155389,5.59127205337443,6.59697378090628,1.21892752609934,2.92576401404464,2.92576401404464,6.77172326557501,554.511446119192,533.326956090324,580.123687818591,500.869082558223,490.838228758576,478.469112509525,465.301127343734,424.442059817582,364.602258483769,303.330621293111,577.662464167386,577.662464167386,470.924277581898,0.268648267629319,0.234548863761696,0.171051099840921,0.0894499898639108,0.0756555163881211,0.0612145603057892,0.0461529784998035,0.0521977570355727,0.0712526243943349,0.0200439005324971,0.195301081448848,0.195301081448848,0.0699379822891286
04-Jul-2025 11:03:56,12.0319740297799,73.2674275096956,64.6285810502867,10.8865146959265,13.1646782722423,4.40321265450073,2.45320905454374,5.72638530198995,6.63123795633343,1.14664038962753,1.48126282330975,1.48126282330975,6.89968057221966,554.51315200219,533.328685994823,580.1253711478,500.871094716846,490.840594704395,478.470454030334,465.302525244199,424.442816962144,364.602505937828,303.330654723508,577.662566542853,577.662566542853,470.925027460287,0.270354150627245,0.236278768260416,0.172734429050053,0.0914621484861435,0.0780214622074864,0.0625560811155007,0.0475508789650612,0.0529549015975688,0.0715000784525734,0.0200773309299181,0.195403456915385,0.195403456915385,0.0706878606772672
04-Jul-2025 11:08:38,12.3107037222814,74.5180120484513,85.0946884782877,11.6231800470402,14.9205672589866,4.70225518775237,2.68257465463806,5.98914604924777,6.69860780410744,1.22032341053538,2.87172216067296,2.87172216067296,7.10061712555687,554.514955334456,533.330604670142,580.127195995331,500.873741205796,490.843919614106,478.472377408415,465.304496910857,424.443872156842,364.602850138116,303.330700344655,577.662638415049,577.662638415049,470.926022662926,0.272157482893493,0.238197443579347,0.174559276580964,0.0941086374363716,0.081346371918007,0.0644794591967306,0.0495225456227618,0.0540100962952791,0.0718442787412665,0.0201229520766564,0.195475329111827,0.195475329111827,0.0716830633167167
04-Jul-2025 11:14:54,12.7341252872465,75.7382404377722,86.8906382619981,12.3869592706157,16.4110140336356,5.00565335028974,2.9275836646924,6.26159612277004,6.7676233866343,1.22134137494832,2.83803049977869,2.83803049977869,7.32307416333496,554.517356290451,533.333167684631,580.129649973957,500.87728050526,490.848367713449,478.474938127708,465.307130247183,424.445281730141,364.603309503129,303.330761098296,577.662729892632,577.662729892632,470.927352440997,0.274558438888603,0.240760458068248,0.177013255206864,0.0976479369001611,0.0857944712611528,0.0670401784895011,0.0521558819490826,0.0554196695944001,0.072303643753727,0.0201837057177237,0.195566806694148,0.195566806694148,0.0730128413880956
04-Jul-2025 11:19:35,13.1125014964789,76.3943274244845,68.8804676510882,12.8179609688059,16.8626530152545,5.16888392213101,3.08013547454581,6.42558154094066,6.80972211450644,1.15675320605586,1.13951476628989,1.13951476628989,7.46897995193931,554.519154700574,533.335093594163,580.131506278653,500.879943136934,490.851715249794,478.476855748486,465.30910871184,424.446340952881,364.60365436636,303.330806614923,577.66279566463,577.66279566463,470.928351947299,0.276356849011568,0.242686367600114,0.17886955990287,0.10031056857505,0.0891420076062087,0.0689577992672766,0.0541343466054165,0.0564788923340387,0.0726485069854173,0.0202292223448554,0.195632578692049,0.195632578692049,0.0740123476896106
04-Jul-2025 11:24:16,13.3887231762211,77.6075411789779,89.6198136461518,13.5708945352512,18.7486270573951,5.47307459148763,3.31183535735555,6.68205513658464,6.87422778812451,1.22318996269935,2.79156070755737,2.79156070755737,7.66456961880581,554.520964549968,533.337023133037,580.133311349405,500.882614535644,490.855076966017,478.478770591096,465.311090456658,424.44740248341,364.603999575066,303.330852248776,577.662869176114,577.662869176114,470.929353501888,0.278166698404962,0.244615906474876,0.180674630655094,0.102981967284546,0.0925037238299807,0.0708726418770929,0.0561160914238576,0.0575404228626615,0.0729937156912142,0.0202748561982176,0.195706090176644,0.195706090176644,0.0750139022785216
04-Jul-2025 11:28:56,13.7806530373189,78.3078562740757,71.4873754019791,14.0334385992351,19.2532493647819,5.65306100806755,3.48117991493983,6.85945977351143,6.9190657011817,1.16262736208987,0.945911617231033,0.945911617231033,7.81949449621599,554.522766901827,533.338955348045,580.135156289413,500.885292341367,490.858447264639,478.480682989736,465.31307518717,424.44846555367,364.604345012296,303.330897772692,577.662936773317,577.662936773317,470.930356797854,0.279969050264966,0.246548121482193,0.182519570663215,0.105659773007889,0.0958740224513147,0.0727850405175917,0.0581008219353699,0.0586034931227375,0.0733391529208982,0.0203203801134183,0.19577368737908,0.19577368737908,0.0760171982446449
04-Jul-2025 11:33:36,14.0561630896902,79.4723879744442,92.3319178167628,14.791128662613,21.1932169272303,5.95334433745409,3.71359212412595,7.11195916988608,6.97989055902452,1.22433701055615,2.74785436648042,2.74785436648042,8.01029429152817,554.524580067177,533.340890932659,580.136950124592,500.887978984151,490.861832127659,478.482592617054,465.31506324899,424.449530899257,364.604690745428,303.330943398788,577.663011851084,577.663011851084,470.931362073262,0.281782215614135,0.248483706096911,0.184313405841718,0.108346415792026,0.099258885471979,0.074694667835476,0.0600888837553498,0.0596688387103318,0.073684886052743,0.0203660062101367,0.195848765146384,0.195848765146384,0.0770224736527494
